userID,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
4184,A010401,A010402,A010302,A010404,A010608,A011004,A010101,A010403,A010501,A020302
4185,B140103,B430101,B740101,B140101,B200801,B140102,B100305,B380303,B890103,B210802
4186,C150405,C030401,C150101,C030901,C070101,C150301,C150401,C150302,C010206,C080201
4187,B100903,B430503,B910204,B100305,A010613,A010401,A010302,A010403,A010402,A010404
4188,C030401,C150101,C150405,C030901,C070101,C150301,C150401,C150302,C080201,C010206
4189,B140103,B740101,B100305,B200801,B140101,B430101,B140102,B100504,B140202,B140203
4190,A010302,A010404,A010401,A010402,A010608,A010603,A010607,A011004,A010403,A010604
4191,B140103,B740101,B100305,B140101,B200801,B890103,B380404,B160201,B430101,B100502
4192,A010403,A010603,A060114,A020306,A090404,A090407,A010402,A010404,A010401,A010302
4193,A010401,A010302,A010402,A010404,A010608,A011004,A010101,A010403,A020302,A010902
4194,C030401,C030901,C150405,C150101,C010110,C070101,C170206,C010206,C010104,C150103
4195,B740101,B140103,B100305,B430101,B200801,B140101,B140102,B100504,B110203,B140202
4196,B740101,B140103,B100305,B430101,B200801,B140101,B140102,B100504,B890103,B380404
4197,A010403,A020302,B210802,B100301,B380404,B890104,A010901,A010402,A010404,A010401
4198,A010404,A010402,A010302,A010401,A010608,A011004,A010403,A010101,A010501,A010902
4199,A010404,A010302,A010402,A010401,A010608,A010613,A010403,A011004,A010101,A040224
4200,A010401,A010302,A010402,A010404,A020302,A010608,A011004,A010403,A010101,A010644
4201,A010404,A010608,A010302,A010402,A010401,A010101,A010403,A011004,A010201,A010902
4202,C030401,C150101,C030901,C150405,C070101,C150301,C010206,C150401,C150302,C080201
4203,B140103,B740101,B100305,B200801,B140101,B140102,B430101,B100504,B140202,B140203
4204,A010603,A010607,A010604,A010644,A010630,A010619,A050501,A070603,A010602,A010601
4205,A010401,A020302,A010302,A010608,A010402,A011004,A010404,A010101,A040224,A010601
4206,B140103,B740101,B100305,B200801,B100504,B140101,B430101,B140102,B140202,B670402
4207,C030401,C030901,C150405,C150101,C150301,C080201,C070101,C150302,C150401,C010206
4208,C030401,C150101,C030901,C150405,C070101,C150301,C010206,C150401,C150302,C080201
4209,A010402,A010401,A010404,A010302,A010608,A011004,A010101,A010403,A010501,A010201
4210,A010401,A010402,A010302,A010404,A010608,A011004,A010101,A010501,A010403,A010201
4211,B430101,B740101,B100305,B200801,B100504,B380404,B140103,B380303,B210802,B110203
4212,A010602,A020302,A040224,A020116,A010612,A010631,A010627,A090308,A010401,A010302
4213,C030401,C030901,C150405,C150101,C150301,C080201,C070101,C010206,C150302,C150401
4214,B140202,B140103,B740101,B210802,B200801,B670402,B140101,B100305,B200302,B430101
4215,A010401,A010302,A010402,A010404,A010608,A011004,A010403,A010101,A020302,A010902
4216,B740101,B430101,B100305,B200801,B140103,B100504,B890103,B110203,B140101,B140102
4217,B430101,B380303,B100305,B140103,B050101,B521301,B210802,B740101,B050117,B100502
4218,B430101,B140101,B160201,B050101,B480401,B660603,B910201,B050501,B160202,B630702
4219,B160201,B380404,B160101,B100301,B470104,B010202,B080601,B740101,B430101,B100305
4220,A010613,A010403,A040224,A010602,A011003,A010646,A040217,A010302,A010401,A010404
4221,B740101,B140103,B100305,B430101,B200801,B100504,B140101,B380404,B890103,B140102
4222,A010603,A010606,A060167,A010602,A010302,A011004,A010608,A011001,A010401,A010601
4223,C030401,C030901,C150405,C150101,C070101,C150302,C150401,C080201,C150301,C170206
4224,B140103,B100305,B140101,B670402,B740101,B140102,B200801,B430101,B100504,B210802
4225,C030401,C150405,C030901,C150101,C150301,C080201,C070101,C150302,C150401,C010206
4226,A010401,A010404,A010302,A010402,A011004,A010608,A010403,A020302,A010613,A010902
4227,A010101,A010201,A010202,A011003,A010623,A010405,A040229,A010803,A010624,A010608
4228,A010401,A010302,A010402,A010404,A010608,A011004,A010101,A010403,A020302,A010902
4229,A010401,A010402,A010404,A010302,A010608,A011004,A010403,A010101,A010902,A010501
4230,B100803,B150801,B730302,A010638,A010644,A020302,A010631,A010647,A020103,A010401
4231,A010402,A010401,A010302,A010404,A010403,A010101,A010501,A010608,A020302,A010601
4232,A010401,A010402,A010404,A010302,A020302,A010608,A011004,A010403,A010501,A010101
4233,B100305,B200801,B210802,B380404,B100502,B050101,B521301,B010102,B140103,B740101
4234,A011001,A010623,A010103,A010622,B210802,A010601,A010602,A011004,A010608,A010101
4235,C030401,C030901,C030404,C150101,C010110,C070101,C010206,C150405,C030104,C170206
4236,B740101,B140103,B430101,B380404,B140101,B890103,B210802,B100305,B670402,B050101
4237,A010404,A010302,A010401,A010608,A010402,A010403,A011004,A010501,A010201,A010101
4238,C030401,C030901,C030404,C150101,C030104,C010104,C070101,C170701,C030105,C010110
4239,B100305,B210802,B140101,B140103,B740101,B200801,B430101,B140102,B100504,B160201
4240,B740101,B140103,B100305,B200801,B430101,B100504,B140101,B140102,B110203,B380404
4241,B200801,B210802,B100504,B051005,B900103,B160102,B100305,B740101,B140103,B430101
4242,C030401,C030901,C150405,C080201,C150101,C070101,C030404,C150301,C170206,C010110
4243,B140103,B740101,B200801,B430101,B140101,B100504,B100305,B140102,B110203,B380404
4244,B740101,B140103,B100305,B200801,B430101,B100504,B140101,B140102,B890103,B380404
4245,C030401,C030901,C150405,C150101,C150301,C070101,C080201,C150302,C010206,C150401
4246,A030101,A030102,A030113,A030111,A060114,A030103,A030109,A030110,A010646,A020302
4247,C030401,C150405,C150101,C030901,C070101,C150301,C150401,C150302,C010206,C080201
4248,B740101,B430101,B200801,B210802,B380404,B140101,B140103,B100305,B380303,B100301
4249,B740101,B140103,B100305,B430101,B200801,B140102,B100504,B140101,B140202,B890103
4250,B140103,B740101,B430101,B200801,B140101,B100504,B100305,B140102,B110203,B380404
4251,C170650,C170631,B150104,A030114,C170701,A010627,B430104,B430601,B730402,C030210
4252,A010302,A010401,A020302,A010644,A010404,A010402,A010653,C170206,A010608,A040233
4253,B740101,B140103,B100305,B200801,B430101,B140101,B100504,B140102,B140202,B890103
4254,A010404,A010402,A010302,A010608,A010401,A010201,A010501,A011004,A010403,A010101
4255,A020302,A010401,A011004,A010602,A010402,A010302,A010404,A010608,A010501,A010603
4256,B430101,B140103,B100305,B210802,B200801,B740101,B050101,B670402,B051005,B100504
4257,B140103,B740101,B100305,B140101,B430101,B140203,B140201,B100301,B140102,B480301
4258,A010402,A010401,A010302,A010501,A010404,A020302,A010608,A010403,A010101,A011004
4259,A010401,A010402,A010302,A010404,A010608,A011004,A010403,A020302,A010101,A010902
4260,A020302,A010401,A010402,A010302,A010644,A010404,A010613,A040601,A010608,A010403
4261,A010401,A010302,A010402,A010404,A011004,A010608,A010403,A020302,A010902,A010613
4262,A010401,A010302,A010402,A010404,A010608,A011004,A010101,A010403,A020302,A010902
4263,A010401,A010302,A010402,A010404,A010608,A011004,A010101,A010403,A010902,A010501
4264,B200801,B210802,C030401,C150405,B900103,C110301,B140103,B880102,B100305,B740101
4265,B140103,B430101,B100305,B140101,B200801,B100504,B740101,B140102,B140203,B140201
4266,A020302,A010401,A010402,A040224,A010302,A040222,A010613,A040601,A010404,A010602
4267,A010401,A010402,A020302,A010404,A010302,A010403,A010608,A090101,A010501,A010101
4268,B200801,B100504,B430101,B140103,B740101,B100305,B210802,B140101,B140102,B900103
4269,B100305,B051005,B900103,B510501,B740101,B140103,B200801,B430101,B210802,B100504
4270,C030401,C030901,C150405,C150101,C150301,C070101,C150302,C080201,C010206,C150401
4271,C030401,C030901,C150101,C070101,C030404,C150302,C040406,C030104,C060402,C040601
4272,A010302,A010404,A010608,A011004,A010402,A010710,A010401,A010644,A010101,A010403
4273,B740101,B430101,B140101,B160201,B140103,B110203,B100305,B160101,B210802,B140102
4274,A010401,A010404,A010302,A010402,A010608,A011004,A010403,A010101,A010902,A010501
4275,B740101,B210802,B100504,B380303,B380404,B200801,B050101,B430101,B140103,B100305
4276,A010401,C030401,A010402,C030901,A010404,A010302,A010403,A010608,A020302,A011004
4277,A010401,A010302,A010402,A010404,A010608,A011004,A010403,A010101,A010501,A010902
4278,B140103,B740101,B430101,B200801,B100504,B140101,B100305,B110203,B380404,B140102
4279,C030401,C070101,C030901,C150405,C080201,C150101,C070202,C010104,C070203,C150302
4280,B140103,B740101,B200801,B430101,B140101,B100504,B100305,B140102,B110203,B380404
4281,B740101,B140103,B100305,B430101,B200801,B100504,B140101,B140102,B380404,B890103
4282,B140103,B740101,B100305,B200801,B140101,B100504,B430101,B140102,B140202,B110203
4283,C150405,C030401,C030901,C150101,C070101,C150302,C080201,C150301,C150401,C170206
4284,B140103,B140102,B740101,B140202,B130501,B140101,B290301,B100305,B430101,B200801
4285,B740101,B140103,B100305,B200801,B100504,B430101,B140101,B140102,B890103,B670402
4286,C030401,C030901,C150405,C080201,C150101,C070101,C150301,C150302,C030404,C170206
4287,B740101,B100305,B200801,B140103,B430101,B140101,B100504,B890103,B140102,B380404
4288,C150405,C030401,C150101,C030901,C070101,C150301,C150401,C150302,C010206,C080201
4289,C030401,C150101,C030901,C150405,C070101,C150301,C150302,C010206,C150401,C080201
4290,B740101,B100305,B200801,B210802,B480301,B521301,B140103,B160101,B740102,B430101
4291,B740101,B140103,B100305,B200801,B430101,B100504,B140102,B890103,B140101,B670402
4292,A010401,A010302,A010402,A010404,A010608,A011004,A010101,A010403,A010902,A020302
4293,A010302,A010404,A010401,A010403,A010402,A010101,A010608,A011004,A010501,A010201
4294,A010401,A010302,A010402,A010404,A010608,A011004,A010101,A010403,A010902,A020302
4295,B740101,B100504,B210802,B100301,B150102,B100402,B100305,B140103,B730402,B150104
4296,A010401,A010602,A010302,A011004,A010613,A020302,A010402,A010601,A010603,A010404
4297,A010404,A010402,A010302,A010401,A010608,A010501,A010201,A010403,A010101,A011004
4298,B140103,B740101,B100305,B200801,B430101,B140101,B140102,B100504,B110203,B140202
4299,A010302,A010404,A011004,A010101,A010902,A010608,A010401,A010402,A010613,A010403
4300,B140103,B740101,B100305,B200801,B140101,B140102,B100504,B430101,B140202,B140203
4301,C030401,C150405,C150101,C030901,C070101,C150302,C080201,C150301,C150401,C030404
4302,C030401,C150101,C150405,C030901,C070101,C080201,C150401,C150301,C030404,C120601
4303,A010302,A010404,A010401,A010608,A011004,A010403,A010402,A010613,A020302,A010601
4304,B140103,B740101,B100305,B200801,B430101,B140101,B100504,B140102,B140202,B140203
4305,C150101,C150405,C030401,C070101,C030901,C150401,C150302,C150301,C150103,C170206
4306,A010608,A010404,A010302,A010101,A011004,A010402,A010403,A010401,A010202,A010501
4307,A010401,A010302,A010402,A010404,A011004,A010608,A010403,A010101,A020302,A010902
4308,C030401,C030901,C150101,C150405,C070101,C150301,C010206,C150302,C150401,C080201
4309,A010401,A010302,A010402,A010404,A010608,A011004,A010101,A010403,A020302,A010902
4310,A010404,A010402,A010302,A010608,A010401,A011004,A010403,A010101,A010501,A010902
4311,B740101,B140103,B430101,B200801,B100504,B100305,B140101,B110203,B380404,B140102
4312,B740101,B140103,B100305,B430101,B200801,B100504,B890103,B140102,B140101,B110203
4313,C030401,C030901,C150405,C150101,C150301,C080201,C070101,C150302,C010206,C150401
4314,B140103,B740101,B430101,B200801,B140101,B100504,B100305,B110203,B140102,B380404
4315,A010302,A011004,A010401,A020302,A010402,A010608,A010404,A010902,A010613,A010601
4316,B890103,B100305,B380404,B480301,B150501,B670404,B740101,B430101,B140103,B200801
4317,B140103,B100305,B100504,B200801,B380303,B100502,B430101,B521301,B210802,B740101
4318,A010401,A010302,A010404,A010402,A011004,A010608,A010403,A020302,A010902,A010101
4319,B140103,B140101,B210802,B521301,B140102,B740101,B100305,B140202,B430101,B100504
4320,B330207,B820401,B330101,B051206,B060901,A050601,B730401,B480301,B430101,B140301
4321,C030401,C150405,C030901,C150101,C150301,C080201,C070101,C150302,C150401,C010206
4322,A010401,A010402,A010404,A010302,A010608,A011004,A010403,A010101,C030401,C030901
4323,C030401,C030901,C150405,C150101,C080201,C150301,C070101,C150302,C170206,C150401
4324,A010401,A010302,A010402,A010404,A010608,A011004,A010403,A010101,A010902,A020302
4325,A010401,A010302,A010404,A010402,A010608,A011004,A010403,A010101,A010902,A010501
4326,A010403,C010110,A011003,A010402,A010404,A010302,A010401,A010608,A011004,A010501
4327,A010401,A010302,A010402,A010404,A010608,A011004,A010403,A020302,A010101,A010902
4328,A010401,A020302,A010402,A010302,A010404,A010608,A010644,A010613,A010403,A011004
4329,A010404,A010302,A010402,A010401,A010608,A010403,A010101,A010613,A011004,A020302
4330,C030401,C150405,C150101,C030901,C150301,C150302,C070101,C080201,C150401,C010206
4331,C150101,C150405,C030401,C030901,C070101,C150301,C150401,C150302,C080201,C010206
4332,A010404,A010302,A010402,A010401,A010608,A010403,A010101,A011004,A010902,A010501
4333,B740101,B140103,B100305,B430101,B200801,B100504,B140101,B140102,B110203,B890103
4334,B740101,B430101,B210802,B480301,B470104,B150102,B100305,B140103,B370906,B120603
4335,B740101,B200801,B100504,B380404,B521301,B140103,B430101,B100305,B210802,B140101
4336,B740101,B140103,B430101,B100305,B200801,B100504,B140101,B140102,B890103,B110203
4337,B140103,B740101,B100305,B200801,B430101,B140101,B100504,B140102,B140202,B380404
4338,A020302,A010401,A011004,A010302,A010613,A010402,A040224,A010602,A010404,A010403
4339,C120601,C120101,C110101,C120202,C120201,C160203,C130302,C150101,C170206,C150405
4340,A010401,A010402,A020302,A010302,A010404,A010608,A011004,A010403,A010501,A010101
4341,A020302,A010401,A010302,A010404,A010402,A011004,A010608,A010644,A010613,A010403
4342,C030401,C150405,C150101,C030901,C070101,C150301,C010206,C150401,C150302,C080201
4343,B210802,B100504,B521301,B670402,B370906,B370904,B140103,B100305,B370905,B200801
4344,A010608,A010101,A010501,A020302,A010202,A010710,A010404,A010402,A010302,A010401
4345,A010401,A010302,A010402,A010404,A011004,A010608,A010403,A020302,A010101,A010902
4346,B740101,B140103,B100305,B430101,B200801,B100504,B140101,B140102,B110203,B890103
4347,A010401,A010402,A010302,A010404,A010608,A011004,A010101,A010403,A010501,A020302
4348,A010401,A010404,A010608,A020302,A010402,A010302,A010601,A010403,A040401,A010501
4349,B140103,B740101,B200801,B100305,B140101,B100504,B140102,B430101,B140202,B890103
4350,A010401,A020302,A010613,A040224,A010402,A010302,A010404,A010644,B100504,A010403
4351,C030401,C150405,C150101,C030901,C150301,C150302,C080201,C070101,C150401,C010206
4352,B140103,B740101,B430101,B200801,B140101,B100504,B100305,B140102,B110203,B380404
4353,C030401,C150405,C030901,C150101,C150301,C080201,C070101,C150302,C150401,C010206
4354,B140103,B740101,B140101,B200801,B100305,B140102,B100504,B430101,B140203,B140201
4355,B140103,B740101,B100305,B200801,B430101,B140101,B100504,B140102,B140202,B890103
4356,A010402,A010201,A010602,A010603,A010644,A010653,A010404,A010401,A060114,A010302
4357,A020302,A010302,A010401,A011004,A010602,A010402,A010613,A010404,A010608,A010902
4358,A020302,A010401,A040224,A010613,A010302,A010402,A011004,A010404,A010608,A040229
4359,B140103,B740101,B430101,B200801,B140101,B100504,B100305,B140102,B110203,B380404
4360,A010101,A010608,A010302,A010404,A040224,A010601,A010402,A010401,A010103,A010644
4361,A010401,A010302,A010402,A010404,A011004,A010608,A020302,A010403,A010101,A010902
4362,A020302,A010401,A010302,A010402,A040222,A010613,A010404,A060114,A020701,A010644
4363,B740101,B100305,B200801,B140101,B140103,B100504,B430101,B890103,B210802,B140102
4364,A010401,A010402,A010404,A010608,A010302,A011004,A010101,A010403,A010902,A010501
4365,A010401,A010302,A010402,A010404,A010608,A011004,A010101,A010403,A010902,A010602
4366,B100305,B100402,B051404,B740101,B140103,B200801,B430101,B100504,B210802,B140101
4367,B100305,B100501,B140103,B740101,B200801,B100504,B430101,B210802,B140101,B140102
4368,A010401,A010302,A010402,A010404,A010608,A011004,A010101,A010403,A010902,A010602
4369,A010402,A020302,A010201,A010644,A010401,A040214,A090101,A040302,A010404,A010302
4370,C030401,C150405,C030901,C150101,C070101,C080201,C150301,C150302,C150401,C170206
4371,A010302,A010608,A010613,A010404,A010602,A040224,A011001,A010603,A010401,A010402
4372,C030401,C030901,C080201,C030104,C030404,C070101,C030310,C150405,C030105,C150101
4373,B740101,B100305,B430101,B210802,B380404,B890103,B140102,B670402,B140103,B480301
4374,C030401,C030901,C030404,C010110,C010206,C010104,C030104,C070101,C150101,C070202
4375,A010401,A010402,A010302,A010404,A020302,A010608,A011004,A010403,A010501,A010101
4376,B430101,B140102,B100502,B330101,B140103,B740101,B100305,B140101,B100504,B200801
4377,B140103,B740101,B430101,B100305,B140101,B200801,B210802,B140102,B890103,B100504
4378,A010401,A040224,B100305,A010630,B160201,A040217,A060203,A010302,A020305,A010404
4379,C150405,C070101,C150302,C150403,C110301,C150103,C120601,C170701,C120201,C070102
4380,B740101,B140103,B100305,B200801,B430101,B100504,B140101,B140102,B380404,B890103
4381,A010401,A010402,A010404,A020302,A010302,A010608,A011004,A010403,A010501,A010644
4382,A090102,A090305,A090101,A090602,A050501,A060114,A040209,A040302,A020109,A040217
4383,A010401,A010402,A020302,A010302,A010404,A010608,A011004,A010403,A010501,A010644
4384,A010401,A020302,A010402,A010302,A010404,A010608,A011004,A010403,A010644,A010613
4385,C030401,C030901,C150101,C150405,C080201,C170206,C070101,C150401,C030404,C010104
4386,C030401,C030901,C150405,C150101,C150301,C080201,C070101,C150302,C010206,C150401
4387,A010608,A010404,A010302,A010401,A010101,A011004,A010402,A010902,A010201,A010403
4388,A010401,A010402,A010404,A010302,A020302,A011004,A010608,A010403,A010613,A010501
4389,A010401,A010302,A010402,A010404,A011004,A010608,A010403,A020302,A010902,A010101
